,Unnamed: 0,Account length,Area code,International plan,Voice mail plan,Number vmail messages,Total day minutes,Total day calls,Total eve minutes,Total eve calls,Total night minutes,Total night calls,Total intl minutes,Total intl calls,Customer service calls,Churn,Total minutes,Total calls
349,349,1.026907518550221,415,0,0,0.0,1.0377233765146634,1.001328241641345,1.0627262144085925,1.0087374499934136,1.038577503156629,1.001328241641345,0.8143937066027327,0.6725029670790563,0.423035857164402,0,3.9534208006826175,3.68389690035516
350,350,1.009875623760096,510,0,0,0.0,1.0548758090396129,0.985200844275134,1.038921065848597,1.0006607804515772,1.0582109353151692,0.9986063829166985,0.8275744235987819,0.5546183566222742,0.423035857164402,0,3.9795822338021614,3.5390863642656836
351,351,0.9860873110883348,415,0,0,0.0,1.0296317282856953,1.0063829237830022,1.0367557665616325,1.0032813507727991,1.0298582435392996,1.0167128902475082,0.8183653079108115,0.7063950542796786,0.5546183566222742,0,3.9146110462974386,3.732772219082988
352,352,0.9687112141532412,408,0,1,3.4657359027997265,1.0638299413391372,1.0032813507727991,1.0452259193354878,1.003916572429902,1.045062688643987,0.9523085806942424,0.7803646465744236,0.6258002855986439,0.0,0,3.934483195893036,3.5853067894955872
353,353,0.9650147563028656,510,0,1,3.4011973816621555,1.0542131412951734,0.987818703754018,1.0136188501203711,0.996469488897356,1.0329927707949926,1.007573578755084,0.8123395143700564,0.6258002855986439,0.423035857164402,0,3.913164276580593,3.6176620570051017
354,354,1.0296317282856953,415,0,0,0.0,1.0414054507253565,1.015719197900225,1.0660238532369373,0.999984786274994,1.0480685296039305,1.0209555590262906,0.7711646606364143,0.6258002855986439,0.423035857164402,0,3.9266624942026387,3.6624598288001535
355,355,1.002638340774061,510,0,0,0.0,1.0618748437902648,0.9842999824276124,1.0372097959063549,0.9824533207775524,1.0493018690747988,1.0172024688229897,0.7758724080478123,0.6725029670790563,0.0,1,3.9242589168192303,3.6564587391072108
356,356,1.0104353962561965,510,0,0,0.0,1.0296317282856953,0.9979035478286284,1.0707271885716438,1.0063829237830022,1.0411391642197536,1.015719197900225,0.8334834996046646,0.6258002855986439,0.423035857164402,0,3.9749815806817574,3.6458059551104993
357,357,1.0214053992395804,510,0,1,3.332204510175204,1.0610064175721272,1.0240216638573814,1.0292518223263003,1.0019873653802,1.0553989106966315,1.009875623760096,0.8230911610676044,0.7325687477104176,0.423035857164402,0,3.9687483116626634,3.768453400708095
358,358,1.0019873653802,408,0,0,0.0,1.0297451189791813,0.9979035478286284,1.059512794882521,0.9993000568565548,1.0259779888355192,0.9754660547759244,0.824006498432407,0.6725029670790563,0.0,0,3.9392424011296283,3.6451726265401643
359,359,0.9662729529060342,510,0,1,3.4011973816621555,1.0205471835001672,1.0109891235542634,1.0497220266044227,0.9894972828240028,1.0198590055260726,1.004544177148741,0.749760341930018,0.6258002855986439,0.423035857164402,0,3.8398885575606805,3.6308308691256506
360,360,1.0214053992395804,510,0,0,0.0,1.0556150603814114,1.0186431550010258,1.0406619637145555,1.0147055277003714,1.0294421492440202,1.008158792920829,0.825808803625318,0.7063950542796786,0.423035857164402,0,3.951527976965305,3.747902529901905
361,361,0.9919223562990608,408,1,0,0.0,1.033414261241099,1.0069816697157885,1.043057293942215,1.0172024688229897,1.073461784079377,1.0087374499934136,0.7939852844174682,0.7536533308455107,0.5546183566222742,0,3.943918623680159,3.7865749193777027
362,362,0.9942438142135328,510,0,0,0.0,1.022861495288646,1.0120789147763565,1.0532230188714953,1.022730883502586,1.037978076495735,1.0087374499934136,0.7939852844174682,0.6725029670790563,0.6258002855986439,0,3.9080478750733443,3.7160502153514123
363,363,0.9610711304112431,510,0,0,0.0,1.063471166177129,1.002638340774061,1.0211359854708777,1.0147055277003714,1.0421662437495445,1.0152149060491755,0.751725067666227,0.7063950542796786,0.5546183566222742,0,3.878498463063778,3.7389538288032864
364,364,0.98338429212101,415,0,0,0.0,1.0127749992492736,1.0109891235542634,1.0444867626526977,0.9687112141532412,1.0075146914300117,0.9894972828240028,0.8221661298163554,0.6258002855986439,0.423035857164402,0,3.886942583148338,3.594997906130151
365,365,0.9927072832290874,408,0,1,3.1780538303479458,1.0507676331077975,1.0069816697157885,1.0555071174150334,1.005777194524828,1.0553772375975827,0.9886644097649396,0.7964892999116688,0.5546183566222742,0.0,0,3.958141288032083,3.5560416306278304
366,366,1.0006607804515772,408,0,0,0.0,1.0576379998931953,1.0167128902475082,1.061101657295138,1.002638340774061,1.0500895342573795,1.0032813507727991,0.8112944976246211,0.423035857164402,0.423035857164402,1,3.980123689070334,3.4456684389587706
367,367,0.9942438142135328,415,0,0,0.0,1.0593348305656876,1.016218495895403,1.0553121546168802,1.009875623760096,1.0316692430666674,1.0115369245500676,0.8434712343369151,0.5546183566222742,0.423035857164402,1,3.9897874625861505,3.592249400827841
368,368,0.9596963204464736,408,0,0,0.0,1.0314146742296766,1.0019873653802,1.0591760296192412,0.972187368078744,1.011916921096432,0.978566837930225,0.795245662433237,0.7536533308455107,0.5546183566222742,0,3.897753287378587,3.7063949022346794
369,369,0.8102372017222292,415,0,1,3.367295829986474,1.0414938744412832,0.9927072832290874,1.049450606544243,1.0152149060491755,1.038357552575207,0.987818703754018,0.7325687477104176,0.6258002855986439,0.6258002855986439,0,3.861870781271151,3.621541178630925
370,370,1.008158792920829,415,0,0,0.0,1.039508611695625,1.0141909676964709,1.0143974196940293,1.0136711282744777,1.029137264927126,0.9927072832290874,0.8102372017222292,0.6258002855986439,0.0,0,3.893280498039009,3.6463696647986796
371,371,0.9957377918930442,415,0,0,0.0,1.0587363319263423,1.0181675188505357,1.0495741815354585,1.005164330916258,1.0221167468996342,0.996469488897356,0.7939852844174682,0.7063950542796786,0.423035857164402,0,3.924412544778903,3.726196392943828
372,372,0.996469488897356,408,0,0,0.0,1.0208198070053935,0.98338429212101,1.042857585789689,0.9934810060205292,1.0623396212953615,0.9949959866312726,0.7302124673395967,0.5546183566222742,0.0,0,3.8562294814300406,3.5264796413950856
373,373,1.005777194524828,415,0,1,3.1780538303479458,1.0423400506926392,0.9919223562990608,1.0494753485983768,0.9957377918930442,1.0608153100097264,1.009309683677839,0.778890100585339,0.7063950542796786,0.0,0,3.9315208098860808,3.7033648861496227
374,374,0.979563883308144,415,1,0,0.0,1.0376914416485343,1.0104353962561965,1.034246209550648,0.9986063829166985,1.038921065848597,1.009309683677839,0.8342952500710278,0.6258002855986439,0.6258002855986439,1,3.945153967118807,3.6441517484493775
375,375,1.0200434531560645,510,0,1,3.610917912644224,1.0509355736560304,1.004544177148741,1.0387652135428778,1.0167128902475082,1.0581295435829925,1.003916572429902,0.8047572096727953,0.7063950542796786,0.6258002855986439,1,3.9525875404546964,3.7315686941058295
376,376,1.009875623760096,415,0,0,0.0,1.0351313403160722,1.004544177148741,1.044237708534132,0.979563883308144,1.0580275912477506,1.002638340774061,0.816401699882637,0.6725029670790563,0.423035857164402,0,3.953798339980592,3.659249368310002
377,377,0.93826565414555,510,0,1,3.555348061489413,1.0425995426257593,0.97105164486998,1.0573279705090914,1.0087374499934136,1.0315603076979751,1.0115369245500676,0.8592296771622706,0.7860478795856021,0.5546183566222742,0,3.9907174979950963,3.777373898999063
378,378,0.943907056186028,415,0,0,0.0,1.054190881301956,1.0261002420274623,1.0331336821495003,0.9903176749711242,1.0542798545035723,1.0063829237830022,0.805879938962908,0.5546183566222742,0.423035857164402,0,3.9474843569179368,3.577419197403863
379,379,0.9860873110883348,408,0,0,0.0,0.98338429212101,1.0120789147763565,1.0560228590923026,0.9934810060205292,1.0369833285847223,0.9903176749711242,0.7927077628291277,0.7325687477104176,0.6258002855986439,0,3.869098242627163,3.728446343478428
380,380,1.0273061898515887,408,0,0,0.0,0.977654231936904,1.0126152065263214,1.0219841464337474,1.002638340774061,1.0387964255581743,0.958289233840266,0.7393445645824166,0.6258002855986439,0.423035857164402,0,3.7777793685112417,3.599343066739292
381,381,0.9805436220896986,510,0,1,3.5263605246161616,1.00039141791193,0.9662729529060342,1.0683523999583524,1.001328241641345,1.032674190053846,1.0126152065263214,0.7371330092563764,0.6725029670790563,0.6725029670790563,1,3.838551017180505,3.6527193681527574
382,382,0.9824533207775524,510,0,0,0.0,1.0271072628948,1.009309683677839,1.026303318730503,0.9402024588178788,1.0639191701947883,0.9903176749711242,0.7977165865059108,0.7325687477104176,0.6258002855986439,0,3.915046338326002,3.67239856517726
383,383,0.9538597857904456,510,0,0,0.0,1.0579867439406057,1.0063829237830022,1.0319945701735174,1.0063829237830022,1.05067138483246,1.0087374499934136,0.8173889426906868,0.7063950542796786,0.423035857164402,0,3.95804164163727,3.7278983518390967
384,384,1.0240216638573814,510,0,1,3.1780538303479458,1.0275833260642635,1.009875623760096,1.0323892113461453,1.013145908971509,1.049500077110868,1.0115369245500676,0.7645193580620365,0.5546183566222742,0.6258002855986439,0,3.873991972583313,3.589176813903947
385,385,1.0235951562943069,408,0,0,0.0,1.027622788125207,1.0209555590262906,1.033063278524976,1.001328241641345,1.064888661105832,1.016218495895403,0.7727589769680201,0.5546183566222742,0.423035857164402,0,3.8983337047240347,3.593120653185313
386,386,1.0019873653802,408,0,0,0.0,1.0414349440266375,1.003916572429902,1.030790750798266,1.0069816697157885,1.0606425924657448,0.99719132727709,0.8123395143700564,0.6725029670790563,0.5546183566222742,0,3.945207801660705,3.6805925365018366
387,387,1.033623616220411,408,0,0,0.0,1.038702727001753,1.007573578755084,1.0570992195466231,0.9596963204464736,1.01004419746789,0.9986063829166985,0.816401699882637,0.7325687477104176,0.423035857164402,0,3.9222478438989032,3.6984450298286737
388,388,0.9824533207775524,415,0,0,0.0,1.029895892784139,1.0120789147763565,1.03623146123535,0.97105164486998,1.0578434784828656,1.0006607804515772,0.7727589769680201,0.6725029670790563,0.0,0,3.896729809470375,3.65629430717697
389,389,1.0126152065263214,510,0,0,0.0,1.027662218124235,0.9993000568565548,1.0575761685751008,1.0087374499934136,1.0475811247069893,0.99719132727709,0.8318363985199613,0.8293046663001791,0.5546183566222742,0,3.964655909926287,3.834533500427238
390,390,0.9919223562990608,510,0,0,0.0,1.0499918245782085,1.0200434531560645,1.0521871458836192,1.0032813507727991,1.050284320621803,0.98338429212101,0.8102372017222292,0.5546183566222742,0.6258002855986439,0,3.96270049280586,3.561327452672148
391,391,0.9275973506953992,415,0,1,2.833213344056216,1.027464747028562,1.009309683677839,1.0199513148321,1.0104353962561965,1.0203645991836947,0.9934810060205292,0.747757924070225,0.5546183566222742,0.0,0,3.8155385851145818,3.567844442576839
392,392,0.9842999824276124,415,0,0,0.0,1.0453344176589752,1.002638340774061,1.0645210682383204,1.0231649163770178,1.0550726960277623,1.005777194524828,0.8047572096727953,0.5546183566222742,0.0,0,3.969685391597853,3.586198808298181
393,393,1.0332741782140202,510,0,0,0.0,1.0547660487188455,1.0172024688229897,1.046826971803513,0.97330117724734,1.0514593382656887,1.0172024688229897,0.0,0.0,0.423035857164402,0,3.153052358788047,3.0077061148933195
394,394,1.0191143049145188,415,0,0,0.0,1.027858888866354,1.0136711282744777,1.0519536579128106,1.0019873653802,1.0402100975701978,0.9842999824276124,0.8230911610676044,0.6725029670790563,0.423035857164402,0,3.9431138054169668,3.672461443161347
395,395,0.99719132727709,415,1,0,0.0,1.019441481993642,1.0104353962561965,1.0584946232320362,1.0152149060491755,1.0550508628001387,1.001328241641345,0.7914126806490488,0.5546183566222742,0.5546183566222742,1,3.9243996486748656,3.581596900568991
396,396,0.8638627871008836,408,0,0,0.0,1.061044538504302,0.9979035478286284,1.0113185078400546,1.0120789147763565,1.056426930452172,1.0141909676964709,0.7743279928495146,0.6725029670790563,0.423035857164402,0,3.903117969646043,3.6966763973805126
397,397,1.031850253219713,415,1,0,0.0,1.0300461961841023,1.0109891235542634,1.038357552575207,0.97105164486998,1.0381365648606882,1.0115369245500676,0.8112944976246211,0.7860478795856021,0.5546183566222742,0,3.9178348112446186,3.779625572559913
398,398,0.9979035478286284,415,0,1,3.610917912644224,1.0378508992433866,1.0209555590262906,1.0378190510172471,1.003916572429902,1.017590721921206,0.9894972828240028,0.7711646606364143,0.6725029670790563,0.5546183566222742,0,3.864425332818254,3.686872381359252
399,399,1.0252793777568705,415,0,0,0.0,1.037467287667757,0.9979035478286284,1.0635970775253114,0.98338429212101,1.0384205010347205,1.013145908971509,0.819331006683021,0.6258002855986439,0.5546183566222742,0,3.9588158729108103,3.620234034519791
400,400,0.9993000568565548,415,0,0,0.0,1.036723167767421,0.996469488897356,1.05509451851203,1.008158792920829,0.9841180448428272,0.9993000568565548,0.7627869824840867,0.5546183566222742,0.423035857164402,0,3.838722713606365,3.5585466952970144
401,401,1.016218495895403,415,0,1,3.367295829986474,1.0565959658270785,1.005164330916258,1.05067138483246,0.9949959866312726,1.05670128506176,1.0147055277003714,0.7627869824840867,0.7063950542796786,0.423035857164402,0,3.926755618205385,3.721260899527581
402,402,0.9979035478286284,415,1,0,0.0,1.0486516277295643,0.9687112141532412,1.0461932670132652,1.0141909676964709,1.0498448620527454,1.0087374499934136,0.8609990551217062,0.7063950542796786,0.423035857164402,1,4.005688811917281,3.698034686122804
403,403,1.008158792920829,415,1,1,3.295836866004329,1.0487271340111737,1.022730883502586,1.0258963161813488,1.009309683677839,1.0623765888849022,0.9842999824276124,0.7900996062387244,0.6258002855986439,0.0,0,3.927099645316149,3.6421408352066806
404,404,0.987818703754018,510,0,0,0.0,1.0458998532090122,1.0006607804515772,1.0295938720473996,1.001328241641345,1.0590964124242297,0.9894972828240028,0.824006498432407,0.8202862443392709,0.0,0,3.958596636113049,3.811772549256196
405,405,0.93826565414555,415,0,0,0.0,1.0312320080475197,0.9743938320833514,1.0171537252183895,0.98338429212101,1.0587564142649448,0.9842999824276124,0.8112944976246211,0.7063950542796786,0.423035857164402,0,3.918436645155475,3.6484731609116525
406,406,1.0218511892271116,415,0,1,3.4657359027997265,1.0249054426520634,0.9942438142135328,1.053359337835043,0.97330117724734,1.0513170979818531,1.0141909676964709,0.8143937066027327,0.7063950542796786,0.5546183566222742,0,3.9439755850716924,3.688131013437022
407,407,1.0248637173933617,408,0,1,3.218875824868201,1.040300822347605,0.9775519190240616,1.0499184031564,1.0120789147763565,1.052972014150885,1.022730883502586,0.816401699882637,0.7063950542796786,0.423035857164402,0,3.959592939537527,3.7187567715826826
408,408,1.013145908971509,415,0,1,3.295836866004329,1.0352660591273697,1.0109891235542634,1.0440430625379118,1.0167128902475082,1.0348946564785717,1.001328241641345,0.7939852844174682,0.7063950542796786,0.7063950542796786,1,3.9081890625613216,3.7354253097227956
409,409,1.0421952569460855,408,0,1,2.8903717578961645,1.016218495895403,1.003916572429902,1.0449808548191069,0.9886644097649396,1.0455776031406427,1.0186431550010258,0.8230911610676044,0.6258002855986439,0.423035857164402,0,3.9298681149227574,3.637024422794511
410,410,0.9815065955444632,415,0,0,0.0,1.043707455716753,0.9986063829166985,1.062117150381431,1.0032813507727991,1.0261815742406322,0.9934810060205292,0.8434712343369151,0.7711646606364143,0.6258002855986439,0,3.9754774146757317,3.766533400346441
411,411,0.9698932078063358,408,0,0,0.0,1.0359339587402778,1.0032813507727991,1.0454966847509102,1.0006607804515772,1.0543020700169443,0.9957377918930442,0.7874176770111411,0.7711646606364143,0.5546183566222742,0,3.9231503905192735,3.770844583753835
412,412,0.912001235290911,415,0,1,3.4339872044851463,1.0487774016960965,0.9824533207775524,1.0478639435220942,0.9927072832290874,1.0511744057236203,1.005164330916258,0.7457165247157388,0.6258002855986439,0.0,0,3.89353227565755,3.6061252205215415
413,413,0.967504775196054,408,1,1,3.4011973816621555,1.059552244283973,1.0104353962561965,1.0483736899640017,0.9986063829166985,1.0076323991349174,0.9894972828240028,0.8374666287558015,0.8202862443392709,0.0,1,3.9530249621386933,3.818825306336169
414,414,1.026907518550221,510,0,1,2.70805020110221,0.9983263606049024,1.022292995628416,1.0424267099056757,0.9805436220896986,1.0256504750475106,0.9911259244279969,0.8609990551217062,0.7063950542796786,0.423035857164402,0,3.9274026006797946,3.7003575964257895
415,415,0.999984786274994,510,0,0,0.0,1.0014607272429872,1.002638340774061,1.067013744663036,0.9942438142135328,1.039045374929264,1.0141909676964709,0.7645193580620365,0.423035857164402,0.5546183566222742,0,3.8720392048973236,3.434108979848467
416,416,0.9934810060205292,415,0,0,0.0,1.0343834629215896,0.99719132727709,1.0505749302683174,1.002638340774061,1.034826814838484,1.0019873653802,0.8284438879783939,0.6258002855986439,0.423035857164402,0,3.9482290960067847,3.6276173190299947
417,417,0.93826565414555,408,0,0,0.0,1.0449808548191069,1.0006607804515772,1.0291754809333138,1.005164330916258,1.0107130080436912,0.99719132727709,0.7860478795856021,0.6258002855986439,0.6258002855986439,0,3.870917223381714,3.628816724243569
418,418,1.009875623760096,415,0,0,0.0,1.058655910393008,1.007573578755084,1.0294421492440202,1.003916572429902,1.0195345679998062,0.9957377918930442,0.816401699882637,0.5546183566222742,0.423035857164402,0,3.924034327519472,3.5618462997003038
419,419,0.9942438142135328,510,0,0,0.0,0.9817922962570672,0.9927072832290874,1.0319945701735174,0.9894972828240028,1.054034748688777,0.9842999824276124,0.7743279928495146,0.6258002855986439,0.6725029670790563,1,3.842149607968876,3.5923048340793464
420,420,1.0152149060491755,408,0,1,3.332204510175204,1.0570783649657534,0.9911259244279969,1.0516482934705569,1.008158792920829,1.0414644185912862,1.015719197900225,0.7887680926690985,0.7063950542796786,0.7536533308455107,0,3.9389591696966946,3.7213989695287295
421,421,0.9687112141532412,408,0,0,0.0,0.9456806436315238,1.007573578755084,1.0282108982906202,0.9824533207775524,1.0288304436016882,0.9986063829166985,0.7964892999116688,0.7325687477104176,0.5546183566222742,0,3.7992112854355016,3.7212020301597524
422,422,1.0369833285847223,408,0,0,0.0,0.9497420329394696,1.0167128902475082,1.034246209550648,0.9957377918930442,1.0326031046303406,1.0069816697157885,0.8047572096727953,0.7711646606364143,0.5546183566222742,0,3.821348556793253,3.790597012492755
423,423,0.912001235290911,510,0,0,0.0,1.051222020193135,0.9942438142135328,1.039045374929264,1.002638340774061,1.041816659873556,1.0209555590262906,0.8249123211161004,0.6258002855986439,0.0,0,3.9569963761120555,3.6436379996125283
424,424,0.9474052700602774,415,0,0,0.0,1.0166143994178054,1.020501600316601,1.030494310833403,1.0248637173933617,1.0439872977566385,0.9805436220896986,0.7803646465744236,0.6725029670790563,0.5546183566222742,0,3.871460654582271,3.698411906878718
425,425,1.002638340774061,510,1,0,0.0,0.977037572419966,1.0087374499934136,1.0717032456354838,1.0115369245500676,1.045604544177902,1.0019873653802,0.8212312206090928,0.7860478795856021,0.0,0,3.9155765828424443,3.8083096195092834
426,426,0.9490833369538014,415,0,1,3.6375861597263857,1.0327451697938033,0.985200844275134,1.0450354269275155,1.003916572429902,1.0523034349406022,0.9934810060205292,0.7678971825427153,0.6725029670790563,0.5546183566222742,0,3.8979812142046364,3.6551013898046216
427,427,0.985200844275134,415,0,0,0.0,1.0325675221964723,1.009875623760096,1.0492024381824958,0.9949959866312726,1.0526274457400684,0.9743938320833514,0.747757924070225,0.6258002855986439,0.5546183566222742,0,3.882155330189261,3.6050657280733636
428,428,1.001328241641345,415,0,1,3.6635616461296463,1.0478383053375802,0.9687112141532412,1.0569321058514107,1.005164330916258,1.046272962986625,0.9815065955444632,0.8069890155045473,0.7063950542796786,0.5546183566222742,0,3.9580323896801626,3.661777194893641
429,429,1.0167128902475082,415,0,1,3.610917912644224,1.044541925139165,1.0126152065263214,0.9405828392587124,0.9860873110883348,1.0170560957706944,1.005164330916258,0.7176087310418087,0.6258002855986439,0.423035857164402,0,3.7197895912103807,3.629667134129558
430,430,1.0424843926306362,408,0,0,0.0,0.9513586369493776,1.0032813507727991,1.0624504294613584,1.022730883502586,1.0490528807508746,0.9934810060205292,0.8649797175440861,0.423035857164402,0.423035857164402,0,3.9278416647056966,3.4425290974603167
431,431,1.0181675188505357,415,0,1,3.713572066704308,1.0354003956610682,0.9942438142135328,1.0259779888355192,1.008158792920829,1.0432844785521025,0.9979035478286284,0.8374666287558015,0.7325687477104176,0.423035857164402,0,3.942129491804491,3.732874902673408
432,432,1.0413168581813366,415,0,1,3.1354942159291497,1.0337973780240426,0.9979035478286284,1.039200297986071,0.99719132727709,1.0147055277003714,1.003916572429902,0.778890100585339,0.6258002855986439,0.0,0,3.866593304295824,3.624811733134264
433,433,0.9662729529060342,408,0,0,0.0,1.00745573701963,1.0104353962561965,1.0485759953977756,1.0167128902475082,1.0488025146307065,0.99719132727709,0.7977165865059108,0.6258002855986439,0.5546183566222742,0,3.902550833554023,3.6501398993794383
434,434,0.9490833369538014,408,0,1,3.367295829986474,1.0241488972044337,0.9986063829166985,1.034314885822944,1.007573578755084,1.0107130080436912,0.9911259244279969,0.7678971825427153,0.5546183566222742,0.423035857164402,0,3.837073973613784,3.5519242427220536
435,435,1.028482925863037,415,1,1,3.044522437723423,1.0535630382084298,1.0141909676964709,1.0570157419251829,0.9986063829166985,1.0594140152873344,0.987818703754018,0.839008674512346,0.6258002855986439,0.7860478795856021,1,4.009001469933293,3.6264163399658313
436,436,0.9993000568565548,510,0,1,3.332204510175204,1.018879285862942,1.0063829237830022,1.0560655673466603,0.9957377918930442,1.0599643256494355,1.0115369245500676,0.819331006683021,0.6258002855986439,0.423035857164402,0,3.954240185542059,3.639457925824758
437,437,0.9148633202485028,415,0,1,3.4657359027997265,1.0027029972499513,0.9596963204464736,1.0555071174150334,1.0006607804515772,1.057348707235746,1.019581045851613,0.7302124673395967,0.6258002855986439,0.0,0,3.8457712892403273,3.6057384323483075
438,438,1.0147055277003714,408,0,1,3.4657359027997265,1.0534726195817574,0.97105164486998,1.0457121499905075,1.0126152065263214,1.043256141591183,0.9919223562990608,0.8001236021366125,0.7063950542796786,0.6725029670790563,0,3.94256451330006,3.6819842619750407
439,439,1.009309683677839,415,0,0,0.0,1.0359339587402778,0.9650147563028656,1.0392312210766217,1.007573578755084,1.0310486435814583,1.005164330916258,0.7695443153937457,0.6258002855986439,0.6725029670790563,1,3.8757581387921034,3.603552951572851
440,440,0.943907056186028,510,0,0,0.0,1.06372262211004,1.009875623760096,1.0579663060315367,0.99719132727709,1.0420209043718938,0.9957377918930442,0.8013040485562493,0.6725029670790563,0.6258002855986439,1,3.9650138810697197,3.675307710009286
441,441,0.9687112141532412,510,1,0,0.0,0.9862629139022996,1.004544177148741,1.043028817050272,1.0273061898515887,1.007573578755084,1.002638340774061,0.8001236021366125,0.7325687477104176,0.5546183566222742,0,3.8369889118442684,3.7670574554848084
442,442,0.97330117724734,415,0,0,0.0,1.0271869314185005,0.987818703754018,1.058170258315182,0.9986063829166985,1.0275043055641846,1.0069816697157885,0.8266961159266517,0.7325687477104176,0.5546183566222742,0,3.9395576112245188,3.7259755040969225
443,443,0.9824533207775524,415,0,1,3.258096538021482,1.0426570102260215,0.9911259244279969,1.0141392229642456,1.004544177148741,1.0368208965563384,0.98338429212101,0.8301569118312014,0.5546183566222742,0.5546183566222742,0,3.923774041577807,3.5336727503200223
444,444,1.015719197900225,408,0,0,0.0,1.0313051580395565,0.985200844275134,1.0664461050350449,0.99719132727709,1.0511028892720695,1.0141909676964709,0.8202862443392709,0.6725029670790563,0.0,0,3.9691403966859418,3.669086106327751
445,445,0.9650147563028656,408,0,1,3.044522437723423,1.042628285358523,1.0087374499934136,1.0478383053375802,0.9949959866312726,1.053359337835043,0.99719132727709,0.7927077628291277,0.5546183566222742,0.423035857164402,0,3.9365336913602738,3.5555431205240504
446,446,0.9824533207775524,408,0,0,0.0,1.0363630850581809,0.999984786274994,1.0565326534037107,0.9986063829166985,1.0578844591671428,1.015719197900225,0.7758724080478123,0.7063950542796786,0.5546183566222742,1,3.9266526056768463,3.720705421371596
447,447,1.0167128902475082,415,0,0,0.0,1.0199513148321,1.0006607804515772,1.022160868083517,1.002638340774061,1.0671792689579458,1.0136711282744777,0.7662224715044368,0.7325687477104176,0.5546183566222742,0,3.875513923378,3.749538997210534
448,448,0.958289233840266,408,0,1,2.9444389791664403,1.0264247598676317,1.0069816697157885,1.0674756006305692,0.9911259244279969,1.0378508992433866,1.0191143049145188,0.7574051097683623,0.7536533308455107,0.0,0,3.8891563695099496,3.7708752299038153
449,449,1.0019873653802,408,0,1,3.367295829986474,1.0443762385517166,0.9942438142135328,1.059215783945064,1.0120789147763565,1.035900786920554,1.003916572429902,0.7874176770111411,0.7063950542796786,0.423035857164402,0,3.9269104864284756,3.71663435569947
450,450,1.0019873653802,415,0,0,0.0,1.02593716959611,1.0063829237830022,1.001526845469184,1.0063829237830022,1.0520238321758455,0.9903176749711242,0.8091673682554217,0.7063950542796786,0.423035857164402,0,3.8886552154965615,3.709478576816807
451,451,0.9743938320833514,415,0,1,3.4011973816621555,1.051695408185373,1.005164330916258,1.0578434784828656,0.9911259244279969,1.0521871458836192,1.0136711282744777,0.7711646606364143,0.423035857164402,0.5546183566222742,0,3.932890693188272,3.4329972407831346
452,452,1.0006607804515772,510,0,0,0.0,1.0471405516887569,0.9842999824276124,1.0410203227048376,1.002638340774061,1.015719197900225,1.003916572429902,0.6972029660970256,0.6725029670790563,0.6258002855986439,0,3.8010830383908445,3.6633578627106322
453,453,0.9919223562990608,510,1,0,0.0,1.048424351022507,0.9815065955444632,1.040781723904435,1.0126152065263214,1.0265458990419931,1.001328241641345,0.6557875773650585,0.7536533308455107,0.5546183566222742,0,3.7715395513339938,3.7491033745576408
454,454,1.007573578755084,510,0,0,0.0,1.064591328940531,0.9942438142135328,1.0317054998746131,1.0032813507727991,1.0252379702797614,0.9934810060205292,0.7989278990573876,0.7325687477104176,0.5546183566222742,0,3.920462698152293,3.723574918717279
455,455,1.020501600316601,408,1,1,3.49650756146648,1.0496974193523043,1.022292995628416,1.0593546401965996,1.0019873653802,1.0346227055761077,1.007573578755084,0.8477057939488672,0.6725029670790563,0.5546183566222742,1,3.9913805590738782,3.704356906842756
456,456,0.9553725127999176,510,0,0,0.0,1.0387339806992983,1.007573578755084,1.0433127981109744,0.9934810060205292,1.040481743319358,1.0136711282744777,0.8024695798580879,0.5546183566222742,0.423035857164402,0,3.924998101987719,3.569344069672365
457,457,1.04011919575166,415,0,1,3.295836866004329,0.9827342444199008,1.0069816697157885,1.0374030468039463,1.0120789147763565,1.0651666336936585,0.9957377918930442,0.8412698102311928,0.6258002855986439,0.5546183566222742,0,3.9265737351486982,3.640598661983833
458,458,0.943907056186028,415,1,0,0.0,0.970243173162024,0.99719132727709,1.0613104528659707,0.9894972828240028,1.023035107569892,1.007573578755084,0.8080847309801162,0.6258002855986439,0.423035857164402,0,3.8626734645780028,3.6200624744548207
459,459,0.972187368078744,408,0,1,3.4657359027997265,1.0515066517122882,0.9942438142135328,1.0559801095390904,1.008158792920829,1.0340050577700552,1.016218495895403,0.7860478795856021,0.423035857164402,0.6258002855986439,0,3.927539698607036,3.441656960194167
460,460,1.0109891235542634,415,0,1,3.610917912644224,1.067459191784088,0.9957377918930442,1.0442654479603934,0.9949959866312726,1.0393547092033288,1.005777194524828,0.839008674512346,0.5546183566222742,0.423035857164402,0,3.9900880234601566,3.5511293296714195
461,461,0.99719132727709,415,0,0,0.0,1.0447070161063412,0.9824533207775524,1.051079025139287,1.0136711282744777,1.0488025146307065,0.987818703754018,0.8350993109078182,0.7325687477104176,0.6258002855986439,0,3.979687866784153,3.716511900516466
462,462,1.0087374499934136,408,0,0,0.0,1.027622788125207,1.009875623760096,1.0382629710766498,0.9979035478286284,1.0235951562943069,1.0136711282744777,0.8173889426906868,0.6725029670790563,0.5546183566222742,0,3.90686985818685,3.693953266942259
463,463,0.9957377918930442,408,0,1,3.4339872044851463,1.0394471115475157,0.9842999824276124,1.0517659875844012,0.9993000568565548,1.0253207502000616,1.016218495895403,0.7662224715044368,0.6258002855986439,0.423035857164402,0,3.8827563208364153,3.625618820778214
